UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency,PurchaseAmount-z,ReviewScore-z
243,User_243,50,Male,Location_43,2023-03-28,137.0,Books,4,Weekly,-1.2982770284973832,0.7198753779806731
244,User_244,29,Female,Location_44,2023-10-10,964.0,Books,1,Monthly,1.5696670765944534,-1.3809282542586454
245,User_245,58,Male,Location_45,2023-03-26,297.0,Electronics,4,Daily,-0.7434148074397122,0.7198753779806731
246,User_246,38,Male,Location_46,2023-02-22,826.0,Clothing,1,Daily,1.0910984109322122,-1.3809282542586454
247,User_247,28,Female,Location_47,2023-06-18,136.0,Clothing,5,Monthly,-1.3017449173789937,1.4201432553937792
248,User_248,61,Male,Location_48,2023-01-21,397.0,Books,4,Daily,-0.3966259192786679,0.7198753779806731
249,User_249,55,Female,Location_49,2023-03-06,330.0,Books,5,Weekly,-0.6289744743465676,1.4201432553937792
250,User_250,46,Female,Location_50,2023-10-05,559.0,Electronics,1,Monthly,0.16517207954222388,-1.3809282542586454
251,User_251,65,Female,Location_51,2023-02-20,513.0,Electronics,4,Weekly,0.005649190988143478,0.7198753779806731
252,User_252,58,Female,Location_52,2023-07-31,689.0,Clothing,1,Weekly,0.6159976341515815,-1.3809282542586454
253,User_253,20,Female,Location_53,2023-09-03,22.0,Clothing,1,Weekly,-1.6970842498825842,-1.3809282542586454
254,User_254,45,Female,Location_54,2023-09-06,862.0,Home & Garden,5,Monthly,1.2159424106701882,1.4201432553937792
255,User_255,37,Male,Location_55,2023-09-02,469.0,Electronics,1,Monthly,-0.14693791980271603,-1.3809282542586454
256,User_256,43,Male,Location_56,2023-03-21,342.0,Food,2,Weekly,-0.5873598077672423,-0.6806603768455392
257,User_257,41,Female,Location_57,2023-08-12,642.0,Home & Garden,3,Monthly,0.45300685671589064,0.01960750056756699
258,User_258,69,Male,Location_58,2023-02-08,380.0,Electronics,4,Weekly,-0.4555800302660455,0.7198753779806731
259,User_259,64,Male,Location_59,2023-09-27,997.0,Food,5,Weekly,1.6841074096875979,1.4201432553937792
260,User_260,38,Female,Location_60,2023-06-26,953.0,Food,3,Daily,1.5315202988967385,0.01960750056756699
261,User_261,47,Male,Location_61,2023-12-31,323.0,Books,5,Weekly,-0.6532496965178407,1.4201432553937792
262,User_262,21,Female,Location_62,2023-09-05,159.0,Books,2,Monthly,-1.2219834731019534,-0.6806603768455392
263,User_263,53,Female,Location_63,2023-07-14,886.0,Food,3,Weekly,1.2991717438288388,0.01960750056756699
264,User_264,57,Male,Location_64,2023-12-17,534.0,Food,4,Weekly,0.07847485750196279,0.7198753779806731
265,User_265,27,Female,Location_65,2023-02-11,667.0,Home & Garden,1,Daily,0.5397040787561517,-1.3809282542586454
266,User_266,27,Female,Location_66,2023-06-13,433.0,Food,1,Weekly,-0.271781919540692,-1.3809282542586454
267,User_267,59,Female,Location_67,2023-10-08,937.0,Books,3,Weekly,1.4760340767909714,0.01960750056756699
268,User_268,41,Female,Location_68,2023-07-18,633.0,Books,5,Daily,0.42179585678139664,1.4201432553937792
269,User_269,21,Male,Location_69,2023-09-17,679.0,Books,4,Daily,0.581318745335477,0.7198753779806731
270,User_270,64,Female,Location_70,2023-09-29,449.0,Clothing,1,Monthly,-0.21629569743492488,-1.3809282542586454
271,User_271,44,Male,Location_71,2023-04-20,459.0,Home & Garden,3,Weekly,-0.18161680861882046,0.01960750056756699
272,User_272,68,Female,Location_72,2023-10-12,303.0,Home & Garden,3,Weekly,-0.7226074741500496,0.01960750056756699
273,User_273,62,Male,Location_73,2023-06-29,522.0,Home & Garden,2,Daily,0.03686019092263747,-0.6806603768455392
274,User_274,21,Male,Location_74,2023-12-20,801.0,Clothing,4,Monthly,1.004401188891951,0.7198753779806731
275,User_275,49,Female,Location_75,2023-05-27,919.0,Home & Garden,4,Weekly,1.4136120769219833,0.7198753779806731
276,User_276,27,Male,Location_76,2023-03-08,146.0,Clothing,5,Weekly,-1.2670660285628892,1.4201432553937792
277,User_277,28,Female,Location_77,2023-03-29,478.0,Clothing,5,Daily,-0.11572691986822203,1.4201432553937792
278,User_278,45,Female,Location_78,2023-03-20,63.0,Food,3,Daily,-1.5549008057365559,0.01960750056756699
279,User_279,63,Male,Location_79,2023-11-28,220.0,Clothing,2,Daily,-1.0104422513237163,-0.6806603768455392
280,User_280,25,Male,Location_80,2023-03-09,346.0,Electronics,3,Weekly,-0.5734882522408006,0.01960750056756699
281,User_281,57,Male,Location_81,2023-02-11,791.0,Electronics,5,Weekly,0.9697223000758467,1.4201432553937792
282,User_282,39,Male,Location_82,2023-02-17,402.0,Home & Garden,1,Monthly,-0.37928647487061573,-1.3809282542586454
283,User_283,51,Female,Location_83,2023-03-15,400.0,Electronics,2,Daily,-0.3862222526338366,-0.6806603768455392
284,User_284,62,Male,Location_84,2023-01-27,421.0,Food,4,Daily,-0.3133965861200173,0.7198753779806731
285,User_285,52,Female,Location_85,2023-07-13,175.0,Electronics,1,Daily,-1.1664972509961864,-1.3809282542586454
286,User_286,52,Male,Location_86,2023-06-06,429.0,Clothing,1,Weekly,-0.28565347506713373,-1.3809282542586454
287,User_287,42,Male,Location_87,2023-05-06,562.0,Electronics,4,Monthly,0.17557574618705518,0.7198753779806731
288,User_288,51,Female,Location_88,2023-06-17,676.0,Books,3,Monthly,0.5709150786906457,0.01960750056756699
289,User_289,23,Male,Location_89,2023-04-14,360.0,Food,2,Daily,-0.5249378078982543,-0.6806603768455392
290,User_290,58,Female,Location_90,2023-12-04,982.0,Home & Garden,1,Weekly,1.6320890764634413,-1.3809282542586454
291,User_291,54,Male,Location_91,2023-10-16,451.0,Books,3,Daily,-0.209359919671704,0.01960750056756699
292,User_292,18,Male,Location_92,2023-07-01,311.0,Food,4,Daily,-0.694864363097166,0.7198753779806731
293,User_293,29,Female,Location_93,2023-02-13,858.0,Food,3,Monthly,1.2020708551437465,0.01960750056756699
294,User_294,52,Female,Location_94,2023-12-23,324.0,Food,1,Monthly,-0.6497818076362303,-1.3809282542586454
295,User_295,23,Female,Location_95,2023-09-13,161.0,Electronics,2,Weekly,-1.2150476953387326,-0.6806603768455392
296,User_296,34,Female,Location_96,2023-07-21,776.0,Electronics,2,Daily,0.9177039668516901,-0.6806603768455392
297,User_297,26,Female,Location_97,2023-03-23,252.0,Books,4,Daily,-0.8994698071121822,0.7198753779806731
298,User_298,19,Female,Location_98,2023-10-29,756.0,Books,3,Weekly,0.8483461892194811,0.01960750056756699
299,User_299,35,Female,Location_99,2023-08-13,978.0,Clothing,5,Daily,1.6182175209369996,1.4201432553937792
300,User_300,66,Male,Location_0,2023-05-11,474.0,Clothing,2,Weekly,-0.1295984753946638,-0.6806603768455392
301,User_301,53,Female,Location_1,2023-12-30,255.0,Clothing,5,Weekly,-0.8890661404673509,1.4201432553937792
302,User_302,45,Male,Location_2,2023-10-06,903.0,Food,3,Weekly,1.3581258548162163,0.01960750056756699
303,User_303,58,Male,Location_3,2023-05-24,540.0,Home & Garden,3,Monthly,0.09928219079162544,0.01960750056756699
304,User_304,70,Female,Location_4,2023-12-29,980.0,Clothing,5,Daily,1.6251532987002204,1.4201432553937792
305,User_305,54,Male,Location_5,2023-09-12,921.0,Books,4,Monthly,1.4205478546852044,0.7198753779806731
306,User_306,66,Male,Location_6,2023-01-30,496.0,Home & Garden,5,Monthly,-0.053304919999234056,1.4201432553937792
307,User_307,43,Female,Location_7,2023-05-03,903.0,Clothing,1,Weekly,1.3581258548162163,-1.3809282542586454
308,User_308,21,Male,Location_8,2023-10-11,866.0,Electronics,5,Weekly,1.2298139661966299,1.4201432553937792
309,User_309,57,Female,Location_9,2023-03-01,761.0,Clothing,5,Daily,0.8656856336275334,1.4201432553937792
310,User_310,53,Male,Location_10,2023-12-04,842.0,Clothing,4,Weekly,1.1465846330379792,0.7198753779806731
311,User_311,68,Male,Location_11,2023-03-16,397.0,Food,1,Daily,-0.3966259192786679,-1.3809282542586454
312,User_312,48,Female,Location_12,2023-02-26,996.0,Food,3,Daily,1.6806395208059874,0.01960750056756699
313,User_313,47,Male,Location_13,2023-03-25,926.0,Clothing,1,Daily,1.4378872990932565,-1.3809282542586454
314,User_314,67,Male,Location_14,2023-01-07,185.0,Food,5,Daily,-1.131818362180082,1.4201432553937792
315,User_315,51,Female,Location_15,2023-11-20,456.0,Electronics,3,Daily,-0.1920204752636518,0.01960750056756699
316,User_316,36,Female,Location_16,2023-03-05,363.0,Home & Garden,4,Weekly,-0.514534141253423,0.7198753779806731
317,User_317,35,Male,Location_17,2023-06-18,34.0,Home & Garden,3,Monthly,-1.6554695833032589,0.01960750056756699
318,User_318,47,Male,Location_18,2023-12-04,732.0,Food,4,Daily,0.7651168560608306,0.7198753779806731
319,User_319,38,Female,Location_19,2023-08-27,818.0,Clothing,5,Monthly,1.0633552998793288,1.4201432553937792
320,User_320,20,Male,Location_20,2023-07-14,147.0,Electronics,1,Daily,-1.2635981396812788,-1.3809282542586454
321,User_321,23,Female,Location_21,2023-10-10,338.0,Electronics,1,Monthly,-0.6012313632936841,-1.3809282542586454
322,User_322,55,Female,Location_22,2023-10-31,209.0,Books,1,Monthly,-1.0485890290214313,-1.3809282542586454
323,User_323,30,Male,Location_23,2023-02-05,486.0,Food,1,Daily,-0.08798380881533849,-1.3809282542586454
324,User_324,62,Female,Location_24,2023-06-13,307.0,Books,1,Weekly,-0.7087359186236079,-1.3809282542586454
325,User_325,20,Female,Location_25,2023-08-17,797.0,Food,2,Weekly,0.9905296333655094,-0.6806603768455392
326,User_326,65,Male,Location_26,2023-05-27,736.0,Books,5,Weekly,0.7789884115872723,1.4201432553937792
327,User_327,45,Female,Location_27,2023-05-19,333.0,Clothing,1,Weekly,-0.6185708077017363,-1.3809282542586454
328,User_328,39,Male,Location_28,2023-02-04,984.0,Food,1,Monthly,1.639024854226662,-1.3809282542586454
329,User_329,57,Male,Location_29,2023-01-14,137.0,Home & Garden,4,Daily,-1.2982770284973832,0.7198753779806731
330,User_330,57,Male,Location_30,2023-07-19,641.0,Food,5,Daily,0.4495389678342802,1.4201432553937792
331,User_331,29,Female,Location_31,2023-12-01,844.0,Home & Garden,4,Weekly,1.1535204108012003,0.7198753779806731
332,User_332,40,Male,Location_32,2023-05-03,737.0,Books,1,Daily,0.7824563004688827,-1.3809282542586454
333,User_333,48,Male,Location_33,2023-01-19,245.0,Books,5,Daily,-0.9237450292834553,1.4201432553937792
334,User_334,35,Male,Location_34,2023-02-22,34.0,Clothing,5,Daily,-1.6554695833032589,1.4201432553937792
335,User_335,24,Male,Location_35,2023-12-11,606.0,Home & Garden,5,Monthly,0.3281628569779147,1.4201432553937792
336,User_336,25,Female,Location_36,2023-05-21,685.0,Clothing,3,Daily,0.6021260786251397,0.01960750056756699
337,User_337,36,Female,Location_37,2023-02-18,900.0,Electronics,2,Daily,1.347722188171385,-0.6806603768455392
338,User_338,46,Male,Location_38,2023-03-10,440.0,Home & Garden,2,Weekly,-0.24750669736941888,-0.6806603768455392
339,User_339,61,Female,Location_39,2023-01-03,554.0,Food,1,Monthly,0.14783263513417164,-1.3809282542586454
340,User_340,37,Female,Location_40,2023-01-11,812.0,Home & Garden,2,Monthly,1.042547966589666,-0.6806603768455392
341,User_341,67,Female,Location_41,2023-07-16,564.0,Books,5,Daily,0.1825115239502761,1.4201432553937792
342,User_342,59,Male,Location_42,2023-04-26,870.0,Clothing,3,Daily,1.2436855217230718,0.01960750056756699
343,User_343,47,Female,Location_43,2023-08-03,47.0,Electronics,2,Monthly,-1.6103870278423231,-0.6806603768455392
344,User_344,64,Female,Location_44,2023-04-23,238.0,Clothing,2,Daily,-0.9480202514547283,-0.6806603768455392
345,User_345,39,Female,Location_45,2023-05-14,860.0,Electronics,3,Daily,1.2090066329069673,0.01960750056756699
346,User_346,27,Female,Location_46,2023-02-27,65.0,Books,4,Weekly,-1.547965027973335,0.7198753779806731
347,User_347,43,Female,Location_47,2023-03-28,884.0,Clothing,1,Monthly,1.292235966065618,-1.3809282542586454
348,User_348,68,Male,Location_48,2023-09-01,557.0,Food,5,Weekly,0.15823630177900297,1.4201432553937792
349,User_349,50,Female,Location_49,2023-02-07,365.0,Food,3,Weekly,-0.5075983634902022,0.01960750056756699
350,User_350,45,Female,Location_50,2023-11-21,75.0,Clothing,4,Weekly,-1.5132861391572305,0.7198753779806731
351,User_351,27,Male,Location_51,2023-05-09,359.0,Clothing,1,Monthly,-0.5284056967798648,-1.3809282542586454
352,User_352,46,Male,Location_52,2023-02-19,670.0,Electronics,4,Daily,0.5501077454009831,0.7198753779806731
353,User_353,61,Male,Location_53,2023-03-04,239.0,Clothing,1,Weekly,-0.9445523625731179,-1.3809282542586454
354,User_354,35,Male,Location_54,2023-08-11,365.0,Electronics,2,Daily,-0.5075983634902022,-0.6806603768455392
355,User_355,59,Female,Location_55,2023-11-26,824.0,Clothing,3,Weekly,1.0841626331689913,0.01960750056756699
356,User_356,18,Female,Location_56,2023-09-29,364.0,Clothing,1,Daily,-0.5110662523718126,-1.3809282542586454
357,User_357,40,Female,Location_57,2023-03-09,101.0,Home & Garden,3,Weekly,-1.423121028235359,0.01960750056756699
358,User_358,34,Female,Location_58,2023-04-22,72.0,Electronics,3,Daily,-1.523689805802062,0.01960750056756699
359,User_359,60,Female,Location_59,2024-01-01,72.0,Books,4,Daily,-1.523689805802062,0.7198753779806731
360,User_360,54,Male,Location_60,2023-05-25,507.0,Food,5,Weekly,-0.01515814230151918,1.4201432553937792
361,User_361,48,Female,Location_61,2023-10-26,261.0,Electronics,4,Daily,-0.8682588071776882,0.7198753779806731
362,User_362,42,Male,Location_62,2023-03-20,600.0,Clothing,4,Weekly,0.30735552368825203,0.7198753779806731
363,User_363,70,Male,Location_63,2023-03-22,884.0,Food,5,Weekly,1.292235966065618,1.4201432553937792
364,User_364,21,Male,Location_64,2023-12-16,168.0,Clothing,5,Monthly,-1.1907724731674594,1.4201432553937792
365,User_365,69,Female,Location_65,2023-03-25,357.0,Books,4,Weekly,-0.5353414745430857,0.7198753779806731
366,User_366,26,Female,Location_66,2023-04-14,61.0,Electronics,3,Daily,-1.561836583499777,0.01960750056756699
367,User_367,45,Male,Location_67,2023-05-13,526.0,Electronics,2,Daily,0.05073174644907924,-0.6806603768455392
368,User_368,47,Male,Location_68,2023-04-09,718.0,Clothing,5,Monthly,0.7165664117182843,1.4201432553937792
369,User_369,64,Male,Location_69,2023-01-29,912.0,Clothing,2,Monthly,1.3893368547507103,-0.6806603768455392
370,User_370,41,Male,Location_70,2023-02-24,755.0,Electronics,3,Weekly,0.8448783003378707,0.01960750056756699
371,User_371,50,Male,Location_71,2023-03-08,819.0,Clothing,5,Daily,1.0668231887609392,1.4201432553937792
372,User_372,37,Male,Location_72,2023-02-12,269.0,Electronics,1,Monthly,-0.8405156961248047,-1.3809282542586454
373,User_373,26,Female,Location_73,2023-12-12,689.0,Home & Garden,1,Daily,0.6159976341515815,-1.3809282542586454
374,User_374,25,Male,Location_74,2023-09-04,502.0,Books,4,Monthly,-0.0324975867095714,0.7198753779806731
375,User_375,41,Male,Location_75,2023-04-06,110.0,Electronics,2,Daily,-1.3919100283008652,-0.6806603768455392
376,User_376,31,Male,Location_76,2023-04-06,421.0,Books,1,Daily,-0.3133965861200173,-1.3809282542586454
377,User_377,35,Male,Location_77,2023-10-13,663.0,Books,4,Monthly,0.52583252322971,0.7198753779806731
378,User_378,70,Male,Location_78,2023-05-16,310.0,Home & Garden,4,Daily,-0.6983322519787765,0.7198753779806731
379,User_379,18,Female,Location_79,2023-11-19,266.0,Electronics,4,Weekly,-0.850919362769636,0.7198753779806731
380,User_380,29,Male,Location_80,2023-07-30,852.0,Clothing,3,Weekly,1.1812635218540837,0.01960750056756699
381,User_381,46,Female,Location_81,2023-01-08,743.0,Clothing,2,Daily,0.8032636337585454,-0.6806603768455392
382,User_382,54,Male,Location_82,2023-05-31,856.0,Electronics,5,Weekly,1.1951350773805254,1.4201432553937792
383,User_383,43,Male,Location_83,2023-12-09,138.0,Electronics,4,Daily,-1.2948091396157728,0.7198753779806731
384,User_384,50,Female,Location_84,2023-03-17,266.0,Books,5,Weekly,-0.850919362769636,1.4201432553937792
385,User_385,60,Male,Location_85,2023-03-19,106.0,Books,1,Monthly,-1.405781583827307,-1.3809282542586454
386,User_386,32,Female,Location_86,2023-02-14,894.0,Food,3,Daily,1.3269148548817222,0.01960750056756699
387,User_387,40,Female,Location_87,2023-03-29,789.0,Books,5,Daily,0.9627865223126258,1.4201432553937792
388,User_388,46,Female,Location_88,2023-03-30,39.0,Electronics,4,Weekly,-1.6381301388952065,0.7198753779806731
389,User_389,38,Female,Location_89,2023-10-25,399.0,Food,3,Monthly,-0.38969014151544706,0.01960750056756699
390,User_390,36,Female,Location_90,2023-03-06,79.0,Books,4,Daily,-1.4994145836307888,0.7198753779806731
391,User_391,22,Female,Location_91,2023-03-27,707.0,Clothing,3,Monthly,0.6784196340205695,0.01960750056756699
392,User_392,40,Male,Location_92,2023-01-24,296.0,Books,5,Daily,-0.7468826963213226,1.4201432553937792
393,User_393,53,Female,Location_93,2023-04-03,796.0,Books,5,Weekly,0.9870617444838989,1.4201432553937792
394,User_394,37,Male,Location_94,2023-08-18,628.0,Books,1,Weekly,0.40445641237334445,-1.3809282542586454
395,User_395,25,Male,Location_95,2023-04-15,26.0,Books,2,Monthly,-1.6832126943561423,-0.6806603768455392
396,User_396,26,Female,Location_96,2023-05-21,897.0,Home & Garden,4,Weekly,1.3373185215265537,0.7198753779806731
397,User_397,31,Female,Location_97,2023-01-24,347.0,Electronics,4,Monthly,-0.57002036335919,0.7198753779806731
398,User_398,23,Female,Location_98,2023-04-26,213.0,Food,1,Weekly,-1.0347174734949895,-1.3809282542586454
399,User_399,18,Male,Location_99,2023-10-11,19.0,Electronics,3,Monthly,-1.7074879165274155,0.01960750056756699
400,User_400,26,Female,Location_0,2023-04-10,915.0,Books,3,Weekly,1.3997405213955416,0.01960750056756699
401,User_401,33,Female,Location_1,2023-10-31,740.0,Clothing,5,Monthly,0.7928599671137141,1.4201432553937792
402,User_402,33,Male,Location_2,2023-12-03,86.0,Food,5,Weekly,-1.4751393614595159,1.4201432553937792
403,User_403,29,Female,Location_3,2023-08-15,714.0,Electronics,4,Monthly,0.7026948561918426,0.7198753779806731
404,User_404,22,Male,Location_4,2023-07-27,241.0,Clothing,2,Daily,-0.9376165848098971,-0.6806603768455392
405,User_405,57,Female,Location_5,2023-02-08,934.0,Books,4,Monthly,1.4656304101461402,0.7198753779806731
406,User_406,46,Male,Location_6,2023-11-04,768.0,Clothing,3,Weekly,0.8899608557988065,0.01960750056756699
407,User_407,63,Female,Location_7,2023-11-20,855.0,Electronics,2,Weekly,1.191667188498915,-0.6806603768455392
408,User_408,44,Male,Location_8,2023-02-08,865.0,Food,2,Daily,1.2263460773150194,-0.6806603768455392
409,User_409,28,Female,Location_9,2023-08-01,964.0,Electronics,1,Weekly,1.5696670765944534,-1.3809282542586454
410,User_410,70,Female,Location_10,2023-02-25,643.0,Clothing,5,Daily,0.4564747455975011,1.4201432553937792
411,User_411,64,Male,Location_11,2023-09-05,442.0,Clothing,2,Monthly,-0.24057091960619797,-0.6806603768455392
412,User_412,67,Female,Location_12,2023-01-27,421.0,Electronics,4,Weekly,-0.3133965861200173,0.7198753779806731
413,User_413,45,Female,Location_13,2023-12-07,885.0,Electronics,3,Daily,1.2957038549472284,0.01960750056756699
414,User_414,69,Male,Location_14,2023-07-12,163.0,Electronics,5,Daily,-1.2081119175755117,1.4201432553937792
415,User_415,53,Male,Location_15,2023-08-23,990.0,Clothing,4,Weekly,1.6598321875163249,0.7198753779806731
416,User_416,59,Female,Location_16,2023-01-27,121.0,Home & Garden,3,Daily,-1.3537632506031503,0.01960750056756699
417,User_417,36,Male,Location_17,2023-04-27,598.0,Electronics,4,Daily,0.3004197459250311,0.7198753779806731
418,User_418,52,Female,Location_18,2023-11-25,546.0,Books,4,Monthly,0.1200895240812881,0.7198753779806731
419,User_419,69,Female,Location_19,2023-07-24,783.0,Clothing,5,Monthly,0.9419791890229632,1.4201432553937792
420,User_420,48,Male,Location_20,2023-01-02,44.0,Home & Garden,3,Monthly,-1.6207906944871544,0.01960750056756699
421,User_421,61,Male,Location_21,2023-05-29,86.0,Food,4,Daily,-1.4751393614595159,0.7198753779806731
422,User_422,36,Female,Location_22,2023-12-25,197.0,Home & Garden,2,Weekly,-1.0902036956007566,-0.6806603768455392
423,User_423,63,Male,Location_23,2023-07-20,565.0,Food,5,Monthly,0.18597941283188651,1.4201432553937792
424,User_424,41,Female,Location_24,2023-10-09,985.0,Home & Garden,1,Weekly,1.6424927431082728,-1.3809282542586454
425,User_425,19,Male,Location_25,2023-01-12,837.0,Clothing,2,Monthly,1.129245188629927,-0.6806603768455392
426,User_426,24,Female,Location_26,2023-04-04,287.0,Books,3,Daily,-0.7780936962558167,0.01960750056756699
427,User_427,60,Female,Location_27,2023-07-12,494.0,Clothing,2,Monthly,-0.06024069776245494,-0.6806603768455392
428,User_428,66,Female,Location_28,2023-07-18,507.0,Home & Garden,4,Weekly,-0.01515814230151918,0.7198753779806731
429,User_429,48,Female,Location_29,2023-11-29,520.0,Home & Garden,1,Daily,0.02992441315941658,-1.3809282542586454
430,User_430,34,Female,Location_30,2023-01-13,374.0,Food,5,Weekly,-0.4763873635557081,1.4201432553937792
431,User_431,44,Female,Location_31,2023-02-14,534.0,Electronics,1,Daily,0.07847485750196279,-1.3809282542586454
432,User_432,53,Female,Location_32,2023-06-14,890.0,Clothing,2,Weekly,1.3130432993552805,-0.6806603768455392
433,User_433,67,Male,Location_33,2023-10-06,108.0,Food,1,Monthly,-1.398845806064086,-1.3809282542586454
434,User_434,60,Male,Location_34,2023-02-11,655.0,Home & Garden,3,Daily,0.4980894121768264,0.01960750056756699
435,User_435,27,Male,Location_35,2023-03-27,798.0,Home & Garden,4,Weekly,0.9939975222471198,0.7198753779806731
436,User_436,62,Female,Location_36,2023-12-26,646.0,Electronics,4,Daily,0.4668784122423324,0.7198753779806731
437,User_437,31,Male,Location_37,2023-01-13,681.0,Clothing,3,Weekly,0.588254523098698,0.01960750056756699
438,User_438,24,Male,Location_38,2023-04-21,876.0,Home & Garden,4,Weekly,1.2644928550127343,0.7198753779806731
439,User_439,56,Male,Location_39,2023-11-02,289.0,Books,5,Daily,-0.7711579184925957,1.4201432553937792
440,User_440,57,Male,Location_40,2023-05-30,541.0,Electronics,4,Monthly,0.10275007967323589,0.7198753779806731
441,User_441,26,Female,Location_41,2023-11-01,607.0,Electronics,4,Daily,0.3316307458595251,0.7198753779806731
442,User_442,31,Female,Location_42,2023-06-28,825.0,Food,2,Monthly,1.0876305220506017,-0.6806603768455392
443,User_443,25,Male,Location_43,2023-09-02,784.0,Food,1,Weekly,0.9454470779045736,-1.3809282542586454
444,User_444,34,Female,Location_44,2023-03-22,78.0,Food,4,Daily,-1.5028824725123993,0.7198753779806731
445,User_445,40,Female,Location_45,2023-05-07,211.0,Home & Garden,2,Daily,-1.0416532512582104,-0.6806603768455392
446,User_446,33,Female,Location_46,2023-12-04,546.0,Electronics,3,Monthly,0.1200895240812881,0.01960750056756699
447,User_447,43,Female,Location_47,2023-08-02,953.0,Clothing,5,Monthly,1.5315202988967385,1.4201432553937792
448,User_448,26,Female,Location_48,2023-08-05,938.0,Books,3,Daily,1.4795019656725819,0.01960750056756699
449,User_449,53,Male,Location_49,2023-04-14,980.0,Home & Garden,5,Daily,1.6251532987002204,1.4201432553937792
450,User_450,24,Female,Location_50,2023-10-09,740.0,Home & Garden,2,Weekly,0.7928599671137141,-0.6806603768455392
451,User_451,35,Male,Location_51,2023-03-30,485.0,Clothing,3,Daily,-0.09145169769694893,0.01960750056756699
452,User_452,25,Female,Location_52,2023-09-04,282.0,Home & Garden,2,Daily,-0.7954331406638689,-0.6806603768455392
453,User_453,38,Male,Location_53,2023-03-24,748.0,Clothing,5,Daily,0.8206030781665976,1.4201432553937792
454,User_454,43,Male,Location_54,2023-02-26,160.0,Clothing,4,Weekly,-1.218515584220343,0.7198753779806731
455,User_455,20,Female,Location_55,2023-03-14,135.0,Electronics,2,Monthly,-1.305212806260604,-0.6806603768455392
456,User_456,34,Male,Location_56,2023-12-25,38.0,Home & Garden,1,Daily,-1.641598027776817,-1.3809282542586454
457,User_457,68,Female,Location_57,2023-01-30,294.0,Home & Garden,4,Daily,-0.7538184740845436,0.7198753779806731
458,User_458,63,Male,Location_58,2023-08-15,635.0,Books,4,Weekly,0.42873163454461755,0.7198753779806731
459,User_459,41,Male,Location_59,2023-02-25,984.0,Clothing,1,Daily,1.639024854226662,-1.3809282542586454
460,User_460,42,Female,Location_60,2023-12-27,879.0,Books,3,Monthly,1.2748965216575656,0.01960750056756699
461,User_461,22,Male,Location_61,2023-04-03,611.0,Books,1,Weekly,0.34550230138596694,-1.3809282542586454
462,User_462,54,Female,Location_62,2023-04-26,143.0,Books,4,Weekly,-1.2774696952077205,0.7198753779806731
463,User_463,62,Male,Location_63,2023-10-15,588.0,Food,3,Daily,0.2657408571089267,0.01960750056756699
464,User_464,67,Female,Location_64,2023-02-01,429.0,Electronics,3,Daily,-0.28565347506713373,0.01960750056756699
465,User_465,41,Male,Location_65,2023-10-12,725.0,Clothing,5,Monthly,0.7408416338895575,1.4201432553937792
466,User_466,48,Male,Location_66,2023-05-13,957.0,Home & Garden,1,Weekly,1.5453918544231802,-1.3809282542586454
467,User_467,43,Female,Location_67,2023-09-13,599.0,Food,4,Weekly,0.3038876348066416,0.7198753779806731
468,User_468,38,Female,Location_68,2023-09-15,706.0,Food,2,Weekly,0.6749517451389591,-0.6806603768455392
469,User_469,51,Male,Location_69,2023-12-02,489.0,Food,5,Weekly,-0.07758014217050715,1.4201432553937792
470,User_470,55,Female,Location_70,2023-01-12,488.0,Home & Garden,2,Weekly,-0.0810480310521176,-0.6806603768455392
471,User_471,41,Male,Location_71,2023-04-17,271.0,Food,3,Monthly,-0.8335799183615837,0.01960750056756699
472,User_472,45,Male,Location_72,2023-08-26,39.0,Food,4,Monthly,-1.6381301388952065,0.7198753779806731
473,User_473,47,Male,Location_73,2023-01-17,101.0,Home & Garden,4,Monthly,-1.423121028235359,0.7198753779806731
474,User_474,51,Female,Location_74,2023-03-07,959.0,Electronics,1,Weekly,1.5523276321864012,-1.3809282542586454
475,User_475,69,Female,Location_75,2023-07-13,459.0,Food,4,Monthly,-0.18161680861882046,0.7198753779806731
476,User_476,69,Female,Location_76,2023-05-10,327.0,Clothing,4,Weekly,-0.639378140991399,0.7198753779806731
477,User_477,40,Male,Location_77,2023-09-08,498.0,Electronics,1,Monthly,-0.04636914223601317,-1.3809282542586454
478,User_478,25,Male,Location_78,2023-04-22,164.0,Home & Garden,1,Daily,-1.204644028693901,-1.3809282542586454
479,User_479,59,Male,Location_79,2024-01-01,294.0,Electronics,4,Daily,-0.7538184740845436,0.7198753779806731
480,User_480,67,Female,Location_80,2023-04-03,433.0,Electronics,4,Weekly,-0.271781919540692,0.7198753779806731
481,User_481,27,Male,Location_81,2023-10-02,619.0,Books,5,Monthly,0.37324541243885045,1.4201432553937792
482,User_482,18,Female,Location_82,2023-05-18,115.0,Home & Garden,2,Daily,-1.3745705838928128,-0.6806603768455392
483,User_483,37,Female,Location_83,2023-06-28,697.0,Electronics,5,Weekly,0.643740745204465,1.4201432553937792
484,User_484,54,Female,Location_84,2023-12-11,119.0,Home & Garden,5,Daily,-1.3606990283663711,1.4201432553937792
485,User_485,35,Female,Location_85,2023-10-30,938.0,Food,3,Daily,1.4795019656725819,0.01960750056756699
486,User_486,38,Female,Location_86,2023-05-24,387.0,Home & Garden,4,Weekly,-0.43130480809477234,0.7198753779806731
